Elevation,Aspect,Slope,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
-0.5873676750716517,0.0,2.0,6.539585955617669,3.713572066704308,3.1354942159291497,0.4555748580735658,8.625688787569537,0,18
-0.5897619419994339,6.164414002968976,2.23606797749979,6.60934924316738,3.5553480614894135,3.295836866004329,0.19410089570735528,8.622633703874234,0,18
-0.5945504758549984,8.426149773176359,3.0,6.643789733147672,3.2188758248682006,3.4657359027997265,-0.1981100478419605,8.621192781434722,0,18
0.3128766897744761,14.45683229480096,4.123105625617661,8.514589805546123,3.8918202981106265,0.6931471805599453,0.9567332859421359,8.371936178759098,0,30
0.04471879386286358,10.677078252031311,4.795831523312719,8.113726085970747,1.0986122886681098,3.828641396489095,-1.3965323753537588,8.695004592732307,0,30
-0.5706078065771758,7.3484692283495345,2.8284271247461903,6.459904454377535,3.4011973816621555,3.4965075614664802,-0.110952060386557,8.62515033292133,0,18
-0.5801848742883049,4.69041575982343,3.0,6.597145701886651,3.6888794541139363,3.5263605246161616,0.17231139884350438,8.618846845142738,0,18
-0.6160988782050387,11.61895003862225,2.449489742783178,6.7580945044277305,3.258096538021482,2.8903717578961645,0.1505219019796535,8.611593866837723,0,18
-0.6232816789883855,12.767145334803704,3.1622776601683795,6.745236349484363,3.2188758248682006,2.4849066497880004,0.21589039257120615,8.610136937058975,0,18
0.509206577852621,12.165525060596439,4.0,8.685584842676693,2.70805020110221,2.9444389791664403,-0.3288470290250658,8.130353547431238,0,29
0.14767227175750053,11.61895003862225,1.0,8.208219383496834,3.5553480614894135,2.833213344056216,0.41199586434586405,8.638348312972704,0,12
-0.024714947042821803,10.816653826391969,4.898979485566356,8.096208271650037,0.6931471805599453,3.8066624897703196,-1.3965323753537588,8.705165419719007,0,30
-0.11090855644298296,11.045361017187261,5.477225575051661,8.068402958569699,0.0,3.9889840465642745,-1.8105328157669254,8.719970756777574,0,30
-0.5442708703715711,10.246950765959598,2.6457513110645907,6.39024066706535,3.091042453358316,3.1780538303479458,-0.110952060386557,8.62515033292133,0,18
-0.5514536711549178,10.099504938362077,2.449489742783178,6.424869023905388,3.2188758248682006,3.091042453358316,0.041574417660399134,8.623353387244627,0,18
-0.5586364719382646,4.795831523312719,2.449489742783178,6.490723534502507,3.6635616461296463,3.332204510175204,0.2594693862989079,8.620110725422924,0,18
-0.5610307388660468,6.4031242374328485,3.0,6.523562306149512,3.5263605246161616,3.5553480614894135,-0.04558356979500437,8.618485442898109,0,18
0.36076202833012116,6.708203932499369,4.358898943540674,8.556413904569519,3.5263605246161616,4.0943445622221,-0.7646369663020833,8.32263709695394,0,29
-0.09654295487628944,11.180339887498949,5.291502622129181,8.078688229229872,0.6931471805599453,3.871201010907891,-1.6144273439922676,8.715224041915372,0,30
-0.5706078065771758,9.591663046625438,2.6457513110645907,6.583409222158765,3.1780538303479458,3.258096538021482,-0.08916256352270613,8.611593866837723,0,18
-0.0007722777649992566,9.899494936611665,5.477225575051661,8.106816038947052,1.0986122886681098,4.276666119016055,-2.1591647655885393,8.700514248543275,0,30
-0.1516110942152813,18.81488772222678,3.4641016151377544,8.060855752934316,4.007333185232471,3.58351893845611,0.4773643549374167,8.72518249495877,0,30
-0.12048562415411199,18.627936010197157,1.7320508075688772,7.64826303090192,3.7376696182833684,3.044522437723423,0.5209433486651184,8.832587702434553,0,20
-0.4293460578380228,18.601075237738275,1.4142135623730951,5.805134968916488,3.6888794541139363,2.995732273553991,0.49915385180126753,8.656259239539235,0,29
-0.5179339341659662,8.426149773176359,3.0,6.359573868672378,3.2188758248682006,3.4657359027997265,-0.1981100478419605,8.622093601241607,0,18
-0.11090855644298296,18.16590212458495,5.196152422706632,8.052614818815567,4.6913478822291435,4.060443010546419,1.0656807702613904,8.73020559553099,0,16
-0.17076522963753935,11.313708498984761,2.23606797749979,7.415175109613295,3.258096538021482,2.9444389791664403,0.12873240511580264,8.786762208441091,0,12
-0.5275110018770953,8.246211251235321,2.8284271247461903,6.502790045915623,3.295836866004329,3.4011973816621555,-0.110952060386557,8.609772372709331,0,18
-0.5394823365160065,9.695359714832659,2.6457513110645907,6.529418838262226,3.1354942159291497,3.258096538021482,-0.110952060386557,8.607947554684701,0,18
-0.5107511333826195,9.9498743710662,2.449489742783178,6.492239835020471,3.2188758248682006,3.1354942159291497,0.01978492079654826,8.60813018640834,0,18
-0.6017332766383452,8.12403840463596,2.449489742783178,6.803505257608338,3.332204510175204,3.332204510175204,-0.0020045760673026197,8.586346050104554,0,18
-0.6232816789883855,10.0,2.6457513110645907,6.698268054115413,3.1354942159291497,3.1780538303479458,-0.08916256352270613,8.582044163735853,0,18
-0.08696588716516042,10.816653826391969,5.477225575051661,8.101071503119543,0.0,4.04305126783455,-1.897690803222329,8.706159290928861,0,30
-0.024714947042821803,17.97220075561143,5.0,8.045267716607803,4.663439094112067,3.912023005428146,1.2399967451721974,8.735525185733225,0,29
-0.12766842493745875,8.48528137423857,1.4142135623730951,8.093156697722637,3.4965075614664802,3.044522437723423,0.30304838002660967,8.711443319075466,0,30
-0.5730020735049581,8.888194417315589,3.7416573867739413,6.79346613258001,2.8903717578961645,3.6888794541139363,-0.633899985118978,8.580355766373877,0,18
-0.5921562089272161,9.0,2.6457513110645907,6.816735880594968,3.2188758248682006,3.332204510175204,-0.13274155725040787,8.57866451350434,0,18
-0.06541748481512014,17.74823934929885,4.898979485566356,8.076204527239026,4.672828834461906,3.7612001156935624,1.4143127200830043,8.721439305625983,0,16
-0.5969447427827806,8.602325267042627,3.3166247903554,6.836259277277067,3.091042453358316,3.58351893845611,-0.4160050164804693,8.571681376700306,0,18
-0.6304644797717323,8.246211251235321,2.23606797749979,6.769641976852503,3.4011973816621555,3.2188758248682006,0.08515341138810088,8.56845648535378,0,18
-0.6232816789883855,3.3166247903554,2.0,6.734591659972948,3.6635616461296463,3.1354942159291497,0.39020636748201315,8.566935283311052,0,18
-0.6232816789883855,6.48074069840786,2.449489742783178,6.698268054115413,3.5263605246161616,3.332204510175204,0.12873240511580264,8.565602330623925,0,18
-0.6208874120606032,8.660254037844387,2.23606797749979,6.698268054115413,3.332204510175204,3.2188758248682006,0.041574417660399134,8.560061091643414,0,18
0.48526390857479845,10.344080432788601,3.3166247903554,8.673512945671192,2.772588722239781,3.367295829986474,-0.4160050164804693,8.163371316459912,0,29
-0.10612002258741846,9.486832980505138,2.8284271247461903,7.6128310304073565,3.1354942159291497,3.295836866004329,-0.13274155725040787,8.797246236703527,0,12
-0.5801848742883049,6.324555320336759,2.6457513110645907,6.836259277277067,3.5263605246161616,3.4339872044851463,0.06336391452425001,8.560635749259074,0,18
-0.5969447427827806,7.0,3.7416573867739413,6.769641976852503,3.4011973816621555,3.8066624897703196,-0.4160050164804693,8.55756708555451,0,18
-0.6137046112772564,7.937253933193772,3.1622776601683795,6.734591659972948,3.258096538021482,3.5263605246161616,-0.24168904156966226,8.556029215201436,0,18
-0.5753963404327403,7.681145747868608,2.6457513110645907,6.803505257608338,3.367295829986474,3.367295829986474,-0.023794072931153498,8.553525120663627,0,18
0.40625309995798403,3.605551275463989,3.605551275463989,8.579604451537634,3.871201010907891,3.713572066704308,0.1505219019796535,8.309184527686298,0,29
-0.022320680115039546,7.3484692283495345,2.449489742783178,7.7354333524996886,3.4339872044851463,3.332204510175204,0.06336391452425001,8.80792062205398,0,12
-0.261747372893265,8.94427190999916,2.8284271247461903,6.996681488176539,3.1780538303479458,3.4011973816621555,-0.17632055097810964,8.67709870892586,0,29
0.22428881344653268,12.884098726725126,3.4641016151377544,8.39728289474368,3.2188758248682006,2.3978952727983707,0.19410089570735528,8.508555998020574,0,30
0.6193428565306047,6.708203932499369,3.7416573867739413,8.759668671029939,3.4657359027997265,3.8501476017100584,-0.4160050164804693,8.01862546504575,0,29
0.3440021598356454,10.677078252031311,4.0,8.53050420547591,2.302585092994046,3.4657359027997265,-0.7210579725743815,8.375860015299594,0,29
0.24104868194100845,2.449489742783178,3.0,8.488587934405903,3.8066624897703196,3.4657359027997265,0.3466273737543114,8.422662707570003,0,16
-0.29047857602665206,5.477225575051661,3.1622776601683795,6.8679744089702925,3.6375861597263857,3.6109179126442243,0.01978492079654826,8.638702608813434,0,29
0.27456841892996003,10.862780491200215,4.242640687119285,8.426830751335846,1.9459101490553132,3.5263605246161616,-0.9171634443490394,8.48673398393153,0,30
0.1859805426020166,12.649110640673518,5.291502622129181,8.28121766128665,2.995732273553991,3.091042453358316,-0.5903209913912763,8.607947554684701,0,30
-0.5275110018770953,18.05547008526779,2.23606797749979,6.968850378341948,3.871201010907891,3.044522437723423,0.6734698267120746,8.52674740422105,0,16
0.14048947097415376,9.9498743710662,2.6457513110645907,8.041734711487537,3.091042453358316,3.2188758248682006,-0.110952060386557,8.754949455098293,0,12
0.2171060126631859,12.36931687685298,5.0990195135927845,8.4368504387337,2.6390573296152584,3.1780538303479458,-0.7210579725743815,8.483429561263428,0,30
0.10936400091298445,8.888194417315589,3.1622776601683795,8.000014093678072,3.091042453358316,3.4657359027997265,-0.3070575321612149,8.779249716229046,0,20
-0.00795507854834602,11.958260743101398,4.0,7.80016307039296,2.6390573296152584,2.995732273553991,-0.35063652588891664,8.794521851788527,0,12
0.2338658811576617,18.76166303929372,5.0990195135927845,8.21554741194707,4.48863636973214,4.219507705176107,0.3684168706181623,8.665095821339733,0,29
0.2171060126631859,3.7416573867739413,3.7416573867739413,8.175547596021026,3.8918202981106265,3.8066624897703196,0.10694290825195177,8.690305809124883,0,12
-0.5083568664548372,6.48074069840786,2.6457513110645907,7.0326242610280065,3.4965075614664802,3.4339872044851463,0.041574417660399134,8.501063809486354,0,18
0.264991351218831,18.920887928424502,4.123105625617661,8.217708406845306,4.1588830833596715,3.8918202981106265,0.3466273737543114,8.665785595466064,0,29
0.1644321402519763,18.2208671582886,5.0990195135927845,8.417814747435958,4.6443908991413725,4.060443010546419,1.0003122796698378,8.512984346642183,0,29
0.12372960247967799,4.242640687119285,2.6457513110645907,8.034306936339489,3.6888794541139363,3.367295829986474,0.28125888316275877,8.77307495131822,0,12
0.09978693320185543,7.937253933193772,3.1622776601683795,7.987184748233473,3.258096538021482,3.5263605246161616,-0.24168904156966226,8.795884972029885,0,12
-0.010349345476128275,17.4928556845359,3.3166247903554,7.790282380703483,4.174387269895637,3.044522437723423,1.0656807702613904,8.768574284141687,0,29
-0.563425005793829,10.099504938362077,2.449489742783178,6.9874902470009905,3.2188758248682006,3.091042453358316,0.041574417660399134,8.47886807709457,0,18
0.09260413241850868,3.605551275463989,4.0,8.325306029752582,3.9512437185814275,3.8918202981106265,0.041574417660399134,8.593598522618644,0,29
-0.44850019326028084,18.81488772222678,3.4641016151377544,6.964135612418245,4.007333185232471,3.6109179126442243,0.4555748580735658,8.523572798380277,0,30
0.7749702068364512,13.152946437965905,3.4641016151377544,8.830104317913793,3.332204510175204,2.1972245773362196,0.30304838002660967,7.914252278742441,0,29
0.5475148486971371,8.426149773176359,3.1622776601683795,8.655737000864297,3.1780538303479458,3.5263605246161616,-0.3070575321612149,8.2409125416889,0,29
0.264991351218831,5.5677643628300215,3.1622776601683795,8.201111644442758,3.6109179126442243,3.6109179126442243,-0.0020045760673026197,8.683554728631462,0,12
0.7606046052697577,12.806248474865697,3.3166247903554,8.826441041782578,3.2188758248682006,2.4849066497880004,0.19410089570735528,7.928406026180535,0,29
0.13091240326302475,8.48528137423857,2.23606797749979,8.044305406990638,3.4011973816621555,3.1780538303479458,0.12873240511580264,8.775240458738327,0,12
-0.44850019326028084,7.681145747868608,1.7320508075688772,7.018401799069201,3.5263605246161616,3.091042453358316,0.28125888316275877,8.535425959677298,0,16
-0.4365288586213696,5.830951894845301,3.0,7.036148493750536,3.58351893845611,3.5263605246161616,0.06336391452425001,8.502079553606189,0,18
0.5954001872527821,6.708203932499369,2.8284271247461903,8.672999642554437,3.4657359027997265,3.4965075614664802,-0.023794072931153498,8.222016437202196,0,29
-0.15639962807084581,9.16515138991168,3.4641016151377544,7.425357887027151,2.8903717578961645,3.5553480614894135,-0.4813735070720219,8.647168267837984,0,29
-0.17555376349310384,6.48074069840786,3.3166247903554,7.399398083331354,3.4965075614664802,3.6635616461296463,-0.15453105411425877,8.640472207576408,0,29
0.27217415200217776,10.099504938362077,3.872983346207417,8.387084506069217,2.3978952727983707,3.58351893845611,-0.7646369663020833,8.553525120663627,0,29
-0.41976899012689384,13.038404810405298,2.23606797749979,7.074116816197362,3.4339872044851463,2.5649493574615367,0.39020636748201315,8.499232866039245,0,18
-0.5706078065771758,14.52583904633395,2.449489742783178,6.977281341630747,3.6635616461296463,2.302585092994046,0.6734698267120746,8.446985296372741,0,18
0.7606046052697577,5.656854249492381,2.0,8.806873266530692,3.58351893845611,3.2188758248682006,0.2594693862989079,7.988882253309227,0,20
0.38231043068016146,7.54983443527075,4.0,8.613048677059759,3.258096538021482,3.9512437185814275,-0.7210579725743815,8.315077007294104,0,29
0.27217415200217776,18.65475810617763,3.7416573867739413,8.273591798199632,4.127134385045092,3.6635616461296463,0.5645223423928202,8.647519453091812,0,29
-0.4365288586213696,18.24828759089466,1.0,7.144407180321139,3.6635616461296463,2.8903717578961645,0.49915385180126753,8.533066540572527,0,16
1.035945301964717,10.246950765959598,3.3166247903554,8.699681400989514,2.70805020110221,3.367295829986474,-0.4377945133443202,7.077498053569231,0,29
0.1644321402519763,18.0,3.4641016151377544,8.332548939252638,4.189654742026425,3.332204510175204,0.9131542922144342,8.60666819784384,0,16
0.006410523018347507,18.2208671582886,2.449489742783178,7.771910256435763,3.871201010907891,3.091042453358316,0.6516803298482237,8.721276239991704,0,12
0.0040162560905652525,9.38083151964686,2.23606797749979,7.750614732770409,3.295836866004329,3.1780538303479458,0.041574417660399134,8.714239143608575,0,12
-0.4317403247658051,10.099504938362077,2.6457513110645907,7.144407180321139,3.1354942159291497,3.1780538303479458,-0.06737306665885524,8.485702524324866,0,18
1.0670707720258863,10.535653752852738,3.872983346207417,8.689801056022553,2.302585092994046,3.4965075614664802,-0.7428474694382324,7.095893221097532,0,29
0.557091916408266,7.280109889280518,3.7416573867739413,8.65817178467581,3.332204510175204,3.828641396489095,-0.5031630039358728,8.263848131368906,0,29
0.24104868194100845,7.615773105863909,2.449489742783178,8.388222810119277,3.4011973816621555,3.332204510175204,0.041574417660399134,8.564076777315087,0,29
-0.3910377869935068,8.717797887081348,2.0,7.1631723908466425,3.4011973816621555,3.1354942159291497,0.17231139884350438,8.492080490601163,0,18
0.20992321187983914,4.123105625617661,3.605551275463989,8.352790135124629,3.8501476017100584,3.784189633918261,0.06336391452425001,8.599510233905452,0,29
-0.06302321788733788,9.9498743710662,2.449489742783178,7.6544432264701125,3.2188758248682006,3.1354942159291497,0.01978492079654826,8.664578178329295,0,12
0.7677874060531045,0.0,3.3166247903554,8.837971491357209,3.9318256327243257,3.5553480614894135,0.39020636748201315,7.958227192322312,0,29
0.7366619359919352,11.135528725660043,3.4641016151377544,8.780941113572387,2.70805020110221,3.1780538303479458,-0.37242602275276754,8.074649075066652,0,29
0.1644321402519763,10.908712114635714,4.358898943540674,8.559102594493448,1.9459101490553132,3.5553480614894135,-0.9389529412128903,8.411388132519262,0,29
0.2338658811576617,17.88854381999832,5.744562646538029,8.51398806046729,4.90527477843843,4.174387269895637,1.3925232232191536,8.461257559085935,0,29
-0.3431524484378617,10.583005244258363,3.3166247903554,7.368339686311381,2.772588722239781,3.295836866004329,-0.35063652588891664,8.538367426647644,0,16
0.3440021598356454,9.1104335791443,2.449489742783178,8.297045149081827,3.258096538021482,3.2188758248682006,-0.0020045760673026197,8.657998068007258,0,12
-0.07978308638181365,1.0,3.1622776601683795,7.650168700845001,3.8918202981106265,3.4965075614664802,0.39020636748201315,8.627302414096267,0,12
-0.252170305182136,11.180339887498949,4.47213595499958,7.450079569807499,1.791759469228055,3.5263605246161616,-0.9825319349405921,8.550434525196039,0,29
-0.3263925799433859,6.082762530298219,2.23606797749979,7.326465613840322,3.5553480614894135,3.258096538021482,0.23767988943505702,8.480321716640333,0,12
0.43019576923580655,18.867962264113206,3.4641016151377544,8.65834547117212,3.9889840465642745,3.58351893845611,0.4337853612097149,8.29853954537488,0,24
0.042324526935081326,17.52141546793523,3.4641016151377544,7.936302693201959,4.219507705176107,3.091042453358316,1.1092597639890922,8.731174900938061,0,29
0.5786403187583063,7.0,3.605551275463989,8.732304571033183,3.4011973816621555,3.784189633918261,-0.3942155196166184,8.192570471152173,0,24
0.4541384385136291,7.483314773547883,4.242640687119285,8.624072553043334,3.258096538021482,4.007333185232471,-0.808215960029785,8.348774539791274,0,24
-0.5083568664548372,2.6457513110645907,3.4641016151377544,7.367708572374371,3.912023005428146,3.6635616461296463,0.28125888316275877,8.414052432496725,0,16
0.8851064855144349,10.908712114635714,2.6457513110645907,8.804024902413179,3.091042453358316,3.044522437723423,-0.04558356979500437,7.846589975291186,0,29
0.4613212392969759,18.601075237738275,3.4641016151377544,8.685922794690725,4.060443010546419,3.5263605246161616,0.5863118392566711,8.268988209506656,0,24
0.3272422913411696,3.4641016151377544,2.6457513110645907,8.3654396361887,3.7376696182833684,3.367295829986474,0.3248378768904605,8.615951963439501,0,29
0.06147866235733936,18.547236990991408,3.605551275463989,7.956827122090111,4.110873864173311,3.58351893845611,0.6298908329843728,8.728749873478527,0,29
-0.6208874120606032,8.888194417315589,3.0,6.778784897685177,3.1354942159291497,3.4339872044851463,-0.24168904156966226,8.339261982923576,0,18
0.8539810154532657,15.0996688705415,4.242640687119285,8.697011617992073,4.1588830833596715,0.0,1.327154732627601,7.412160334945205,0,29
0.1955576103131456,16.852299546352718,4.898979485566356,8.558143177745192,4.700480365792417,3.1354942159291497,1.8936816510877237,8.436416881388949,0,24
0.20992321187983914,10.583005244258363,2.8284271247461903,8.202482446576537,2.995732273553991,3.1780538303479458,-0.15453105411425877,8.735846677457582,0,12
0.33681935905229865,17.291616465790582,4.795831523312719,8.537975730598767,4.653960350157523,3.4339872044851463,1.675786682449215,8.462737005620179,0,24
0.17879774181866984,11.61895003862225,2.23606797749979,8.18423477409482,3.332204510175204,2.833213344056216,0.19410089570735528,8.7509996908987,0,20
-0.051051883248426605,11.61895003862225,1.7320508075688772,7.719129840906732,3.4339872044851463,2.833213344056216,0.3248378768904605,8.615408238913192,0,12
0.509206577852621,9.38083151964686,4.0,8.715388097366482,2.5649493574615367,3.7612001156935624,-0.8735844506213377,8.245909264774093,0,24
0.9401746248534268,14.832396974191326,3.3166247903554,8.735042754269337,3.871201010907891,1.3862943611198906,0.9567332859421359,7.595889917718538,0,29
0.2338658811576617,1.4142135623730951,2.449489742783178,8.231642179973411,3.7612001156935624,3.258096538021482,0.41199586434586405,8.731497794063243,0,20
-0.5107511333826195,5.830951894845301,2.23606797749979,7.1252830915107115,3.58351893845611,3.295836866004329,0.23767988943505702,8.343315881404946,0,18
1.0024255649757654,9.746794344808963,2.449489742783178,8.493924564476883,3.258096538021482,3.1780538303479458,0.01978492079654826,7.122866658599083,0,29
0.4230129684524598,17.0,4.898979485566356,8.5422759717837,4.700480365792417,3.295836866004329,1.8501026573600219,8.479491324232226,0,24
0.3440021598356454,4.58257569495584,2.449489742783178,8.320448113956559,3.6635616461296463,3.332204510175204,0.28125888316275877,8.676928249537397,0,12
-0.14921682728749905,4.47213595499958,3.3166247903554,7.594381242551817,3.7612001156935624,3.6375861597263857,0.10694290825195177,8.504513138258863,0,12
0.8611638162366124,14.52583904633395,4.123105625617661,8.714403360703942,3.9318256327243257,0.0,1.0003122796698378,7.609862200913554,0,29
0.8851064855144349,14.142135623730951,4.47213595499958,8.74798740166097,3.8501476017100584,0.6931471805599453,0.8042068078951798,7.774015077250727,0,29
0.39907029917463727,18.681541692269406,3.1622776601683795,8.405814603432848,3.970291913552122,3.4657359027997265,0.5427328455289693,8.613048677059759,0,29
0.10936400091298445,4.242640687119285,1.7320508075688772,8.02059914989697,3.6375861597263857,3.091042453358316,0.39020636748201315,8.711772645605693,0,12
-0.46526006175475665,7.615773105863909,3.7416573867739413,7.116394144093465,3.2188758248682006,3.828641396489095,-0.5685314945274255,8.333270353255308,0,18
-0.5993390097105629,6.48074069840786,3.605551275463989,6.860663671448287,3.4965075614664802,3.7612001156935624,-0.26347853843351315,8.281723990411392,0,18
0.6648339281584675,13.152946437965905,3.3166247903554,8.644530439877432,3.332204510175204,2.302585092994046,0.30304838002660967,7.550135342488429,0,29
0.8300383461754431,12.649110640673518,3.872983346207417,8.72534492491121,3.044522437723423,2.5649493574615367,-0.0020045760673026197,7.745435610274381,0,29
0.39907029917463727,10.246950765959598,3.605551275463989,8.633908991112198,2.5649493574615367,3.4657359027997265,-0.5903209913912763,8.393442383980062,0,29
-0.37906645235459546,6.48074069840786,3.4641016151377544,7.243512974665482,3.4965075614664802,3.7376696182833684,-0.21989954470581138,8.348774539791274,0,29
1.0431281027480637,18.110770276274835,4.0,8.46884293047519,4.343805421853684,3.58351893845611,0.9785227828059868,7.239214973779806,0,29
0.650468326591774,14.866068747318506,3.1622776601683795,8.644002038279933,3.8501476017100584,1.6094379124341003,0.9131542922144342,7.569411792450712,0,29
0.7989128761142738,16.0312195418814,2.0,8.758412389457677,3.828641396489095,2.5649493574615367,0.7824173110313289,7.96346006663897,0,29
0.264991351218831,16.61324772583615,5.744562646538029,8.574140471857987,4.941642422609304,3.367295829986474,2.2858925946370396,8.468002947225466,0,24
0.6193428565306047,14.0,3.872983346207417,8.619027497297505,3.6888794541139363,1.3862943611198906,0.6734698267120746,7.562681246721884,0,23
0.6815937966529433,13.74772708486752,3.7416573867739413,8.657824321155983,3.5553480614894135,1.6094379124341003,0.5427328455289693,7.607381425639791,0,29
0.29611682128000033,11.40175425099138,4.0,8.301769763117166,2.3978952727983707,3.2188758248682006,-0.5467419976635746,8.714731714015052,0,30
1.035945301964717,7.0,3.605551275463989,8.469682208745185,3.4011973816621555,3.784189633918261,-0.37242602275276754,7.322510433997394,0,29
0.5954001872527821,10.099504938362077,3.4641016151377544,8.704004653483045,2.772588722239781,3.4011973816621555,-0.459584010208171,8.324093761450404,0,29
-0.21865056819318443,18.894443627691185,4.47213595499958,7.37650812632622,4.2626798770413155,4.02535169073515,0.30304838002660967,8.363342466597977,0,29
1.0191854334702413,3.872983346207417,2.6457513110645907,8.479906606630221,3.713572066704308,3.367295829986474,0.30304838002660967,7.368339686311381,0,29
0.48526390857479845,2.8284271247461903,2.6457513110645907,8.507950610049305,3.7612001156935624,3.332204510175204,0.3684168706181623,8.555066843844319,0,20
-0.3048441775933456,9.746794344808963,3.4641016151377544,7.1929342212158,2.772588722239781,3.4965075614664802,-0.5031630039358728,8.315566483564277,0,29
0.49244670935814516,16.97056274847714,4.58257569495584,8.561210076833012,4.59511985013459,3.091042453358316,1.7411551730407675,8.51097389160232,0,24
0.20992321187983914,8.12403840463596,3.0,8.204124932574041,3.258096538021482,3.5263605246161616,-0.24168904156966226,8.754949455098293,0,20
1.035945301964717,6.708203932499369,1.7320508075688772,8.460411177317253,3.5553480614894135,3.1354942159291497,0.30304838002660967,7.415776975415394,0,29
0.7845472745475802,11.357816691600547,1.7320508075688772,8.747828608488742,3.4011973816621555,2.8903717578961645,0.2594693862989079,8.09009578318096,0,29
0.013593323801694271,17.88854381999832,2.0,7.969357742016346,3.828641396489095,2.9444389791664403,0.6516803298482237,8.606851063346772,0,12
0.7127192667141126,5.291502622129181,3.3166247903554,8.766394277049736,3.6635616461296463,3.6888794541139363,-0.023794072931153498,8.172164452111904,0,29
0.3128766897744761,9.273618495495704,3.4641016151377544,8.382518288089635,2.8903717578961645,3.5263605246161616,-0.4813735070720219,8.683893367307235,0,30
1.1293217121482249,17.08800749063506,1.7320508075688772,8.389814262086407,3.7612001156935624,2.833213344056216,0.6516803298482237,7.444833273892193,0,29
1.035945301964717,10.723805294763608,3.1622776601683795,8.43511508038063,2.8903717578961645,3.1780538303479458,-0.24168904156966226,7.478169694159785,0,29
0.7534218044864109,5.385164807134504,4.898979485566356,8.527539483470381,3.9318256327243257,4.290459441148391,-0.6774789788466798,7.67275789664251,0,29
0.1859805426020166,18.2208671582886,3.872983346207417,8.1886891244442,4.248495242049359,3.5263605246161616,0.8477858016228815,8.710784340468424,0,29
-0.5538479380827,10.344080432788601,2.23606797749979,6.317164686747284,3.258096538021482,3.044522437723423,0.08515341138810088,8.167068178341237,0,18
0.7199020674974593,13.416407864998739,2.0,8.662677858158219,3.5263605246161616,2.5649493574615367,0.4555748580735658,7.909122183211411,0,29
0.8563752823810479,18.867962264113206,3.4641016151377544,8.487970332739334,3.9889840465642745,3.58351893845611,0.4337853612097149,7.635303886259415,0,29
0.5882173864694353,13.152946437965905,3.872983346207417,8.750366278367625,3.295836866004329,2.1972245773362196,0.23767988943505702,8.327484416188264,0,30
-0.06781175174290238,12.806248474865697,2.0,7.466227556215481,3.4339872044851463,2.6390573296152584,0.3684168706181623,8.340933226000878,0,12
